${0},,
Seven,Seitse,
Seventeen,Seitseteist,
Seventy,Seitsekümmend,
Shipment,Lähetis,
"Shipment ${0} is Submitted","Lähetis ${0} on esitatud",
"Shipment Item","Lähetise rida",
"Shipment Location","Lähetise asukoht",
"Shipment Number Series","Lähetiste numbrijada",
"Shipment Print Template","Lähetise prindimall",
"Shipment Terms","Lähetise tingimused",
"Short-term Loan from Owner","Lühiajaline laen omanikult",
Shortcuts,Otseteed,
"Should entries be submitted after syncing?","Kas kirjed tuleks esitada pärast sünkroonimist?",
"Show HSN",,
"Show Me","Näita mulle",
"Show Month/Year","Näita kuu/aasta",
"Similar Product","Sarnane kaup",
"Single Value","Üksik väärtus",
Six,Kuus,
Sixteen,Kuusteist,
Sixty,Kuuskümmend,
"Skip Child Tables","Jäta alustabelid vahele",
"Skip Transactions","Jäta tehingud vahele",
"Smallest Currency Fraction Value","Valuuta väikseim ühik",
Softwares,Tarkvara,
"Something has gone terribly wrong. Please check the console and raise an issue.","Midagi läks väga valesti. Kontrollige konsooli ja esitage probleem.",
"Source of Funds (Liabilities)","Rahastamisallikad (kohustused)",
"Standard Chart of Accounts",Standardkontoplaan,
Start,Alusta,
"Start From Row Index","Alusta rea indeksist",
State,Maakond,
"State Fees",Riigilõivud,
"State Tax","Maakonna maks",
Status,Staatus,
Stock,Ladu,
"Stock Adjustment","Varude korrigeerimine",
"Stock Assets","Varude varad",
"Stock Balance",Laosaldo,
"Stock Entries",Laotehingud,
"Stock Expenses","Varude kulud",
"Stock In Hand",Laoseis,
"Stock In Hand Acc.",Laosaldokonto,
"Stock Ledger",Laoraamat,
"Stock Ledger Entry","Laoraamatu kirje",
"Stock Liabilities","Varude kohustused",
"Stock Movement","Lao liikumine",
"Stock Movement Item","Lao liikumise rida",
"Stock Movement No.","Lao liikumise nr",
"Stock Movement Number Series","Lao liikumiste numbrijada",
"Stock Movement Print Template","Lao liikumise prindimall",
"Stock Movements","Lao liikumised",
"Stock Not Received","Ladu vastu võtmata",
"Stock Not Shipped","Laost välja saatmata",
"Stock Not Transferred","Üle kandmata",
"Stock Received But Not Billed","Kaubad saadud, kuid arveldamata",
"Stock Received But Not Billed Acc.","Saadud, kuid arveldamata konto",
"Stock Transfer Item","Laosaldode ülekande rida",
"Stock Unit",Laoühik,
StockTransfer,"Laosaldode ülekanne",
Stores,Kauplused,
Su,P,
Submit,Esita,
"Submit ${0} Drafts","Esita ${0} mustandit",
"Submit ${0} draft journal entries?","Esitada ${0} mustandkirjet?",
"Submit ${0}?","Esitada ${0}?",
"Submit Button Colour","Esitamise nupu värv",
"Submit Drafts","Esita mustandid",
"Submit entries?","Esitada kirjed?",
Submitted,Esitatud,
"Submitted ${0} journal entries.","Esitatud ${0} raamatupidamiskirjet.",
"Submitted ${0}, ${1} failed.","Esitatud ${0}, ${1} ebaõnnestus.",
Success,Õnnestus,
Supplier,Tarnija,
"Supplier Created","Tarnija loodud",
Suppliers,Tarnijad,
"Supply under special arrangements (§41¹)","Erikorra alusel tarnimine (§41¹)",
Swedbank,Swedbank,
Symbol,Sümbol,
"Sync Data From Server","Sünkroonige andmed serverist",
"Sync Data To ERPNext","Sünkroonige andmed ERPNexti",
"Sync Data To Server","Sünkroonige andmed serverisse",
"Sync Settings","Sünkroonimise seaded",
System,Süsteem,
"System Settings","Süsteemi seaded",
"System Setup","Süsteemi seadistus",
Table,Tabel,
Target,Sihtkoht,
Tax,Maks,
"Tax Account",Maksukonto,
"Tax Amount",Maksusumma,
"Tax Assets",Maksuvarad,
"Tax Detail","Maksu üksikasiad",
"Tax ID","Maksu ID",
"Tax Invoice Account","Maksuarve konto",
"Tax Liabilities",Maksukohustused,
"Tax Payment Account","Maksemakse konto",
"Tax Rate",Maksumäär,
"Tax Summary",Maksukokkuvõte,
"Tax Template",Maksumall,
"Tax Templates",Maksumallid,
"Tax and Totals","Maksud ja kokku",
"Taxable Value","Maksustatav väärtus",
"Taxed Amount","Maksustatud summa",
Taxes,Maksud,
"Taxes and Charges","Maksud ja tasud",
Teal,Sinakasroheline,
"Telephone Expenses",Telefonikulud,
"Telephone and Internet","Telefon ja internet",
Template,Mall,
"Template Builder","Mallide koostaja",
"Template Compilation Error","Malli kompileerimise viga",
"Template Name","Malli nimi",
"Template Type","Malli tüüp",
"Template file saved","Mallifail salvestatud",
Temporary,Ajutine,
"Temporary Accounts","Ajutised kontod",
"Temporary Opening","Ajutine avamine",
Ten,Kümme,
Terms,Tingimused,
"Terms and Conditions",Tingimused,
Text,Tekst,
Th,N,
"The Grand Total must be less than ${0} to apply this coupon.","Kogusumma peab olema väiksem kui ${0}, et seda kupongi rakendada.",
"The Grand Total must exceed ${0} to apply the coupon ${1}.","Kogusumma peab ületama ${0}, et rakendada kupongi ${1}.",
"The following characters cannot be used ${0} in a Number Series name.","Järgmisi tähemärke ei saa kasutada ${0} numbrijada nimes.",
"The following items have insufficient quantity for Shipment: ${0}","Järgmistel kaupadel on lähetuse jaoks ebapiisav kogus: ${0}",
Theme,Teema,
Thirteen,Kolmteist,
Thirty,Kolmkümmend,
"This Month","Käesolev kuu",
"This Quarter","Käesolev kvartal",
"This Year","Käesolev aasta",
"This action is permanent","See toiming on püsiv",
"This action is permanent and will cancel the following payment: ${0}","See toiming on püsiv ja tühistab järgmise makse: ${0}",
"This action is permanent and will cancel the following payments: ${0}","See toiming on püsiv ja tühistab järgmised maksed: ${0}",
"This action is permanent and will delete associated ledger entries.","See toiming on püsiv ja kustutab seotud pearaamatu kirjed.",
"This action is permanent.","See toiming on püsiv.",
"This posts them to the ledger. Each can still be cancelled individually afterwards.","See kannab need pearaamatusse. Kõiki saab hiljem eraldi tühistada.",
Thousand,Tuhat,
Three,Kolm,
"Tier Name","Taseme nimi",
"Times New Roman",,
Title,Pealkiri,
To,Kuni,
"To Account",Kontole,
"To Account and From Account can't be the same: ${0}","Sihtkoha konto ja lähtekonto ei tohi olla samad: ${0}",
"To Date",Lõppkuupäev,
"To Loc.","Asukoht (kuni)",
"To Year",Aastani,
"Toggle Edit Mode","Lülita redigeerimisrežiim",
"Toggle Key Hints","Lülita klahvivihjeid",
"Toggle Linked Entries widget, not available in Quick Edit view.","Lülita seotud kirjete vidin (pole saadaval kiirmuutmisvaates)",
"Toggle between Grid and List view","Lülita ruudustiku- ja loendvaate vahel",
"Toggle between form and full width","Lülita vormi ja täislaiuse vahel",
"Toggle sidebar","Lülita külgriba",
"Toggle the Create filter","Lülita loomisfilter",
"Toggle the Docs filter","Lülita dokumendifilter",
"Toggle the List filter","Lülita loendfilter",
"Toggle the Page filter","Lülita lehefilter",
"Toggle the Report filter","Lülita aruandefilter",
"Top Expenses","Peamised kulud",
Total,Kokku,
"Total Amount","Kogu summa",
"Total Annual Period Profit/Loss","Aruandeaasta kasum (kahjum)",
"Total Asset (Debit)","Varad kokku (deebet)",
"Total Debit: ${0} must be equal to Total Credit: ${1}","Deebet kokku: ${0} peab võrduma kreedit kokku: ${1}",
"Total Discount","Kogu allahindlus",
"Total Equity (Credit)","Omakapital kokku (kreedit)",
"Total Expense (Debit)","Kulud kokku (deebet)",
"Total Income (Credit)","Tulud kokku (kreedit)",
"Total Liability (Credit)","Kohustused kokku (kreedit)",
"Total Profit","Kasum kokku",
"Total Profit/Loss Before Tax","Kasum (kahjum) enne tulumaksustamist",
"Total Quantity","Kogus kokku",
"Total Spending",Kogukulud,
"Total output VAT (computed)","Väljundkäibemaks kokku (arvutuslik)",
"Track Inventory","Jälgi varusid",
"Trade Payables","Võlad tarnijatele",
"Trade Receivables","Ostjate nõuded",
Transfer,Ülekanne,
"Transfer No","Ülekande nr",
"Transfer Quantity","Ülekande kogus",
"Transfer Type","Ülekande tüüp",
"Transfer Unit","Ülekande ühik",
"Transfer Unit ${0} is not applicable for Item ${1}","Ülekande ühik ${0} ei ole kohaldatav kaubale ${1}",
"Transfer will cause future entries to have negative stock.","Ülekanne põhjustab tulevaste kirjete negatiivse laovaeguse.",
"Travel Expenses",Lähetuskulud,
"Trial Balance",Käibeandmik,
Tu,T,
Twelve,Kaksteist,
Twenty,Kakskümmend,
Two,Kaks,
Type,Tüüp,
"Type to search...","Sisestage otsimiseks...",
UOM,Mõõtühik,
"UOM Conversion Item","Mõõtühiku teisenduse rida",
"UOM Conversions","Mõõtühikute teisendused",
"Unable to add an item to the return invoice.","Tagastusarvele ei saa kaupa lisada.",
Unit,Ühik,
"Unit Type","Ühiku tüüp",
Unpaid,Maksmata,
"Unpaid ${0}","Maksmata ${0}",
"Unpaid Capital","Sissemaksmata osakapital",
Unregistered,Registreerimata,
"Unsecured Loans","Tagamata laenud",
"Until Date","Kuni kuupäevani",
"Use Full Width","Kasuta täislaiust",
"Use List Filters","Kasuta loendifiltrid",
Used,Kasutatud,
"User Remark","Kasutaja märkus",
"Utility Expenses",Kommunaalkulud,
VAT,Käibemaks,
"VAT Code",Käibemaksukood,
"VAT Exempt",KM-vaba,
"VAT Number","KMKR number",
"VAT Status","Käibemaksu staatus",
"VAT on 100% business-use car + related","100% ärikasutuses sõiduauto + seotud käibemaks",
"VAT on acquisition of fixed assets","Põhivara soetuselt arvestatud käibemaks",
"VAT on partial-business car + related","Osalise ärikasutusega sõiduauto + seotud käibemaks",
"VAT paid/payable on import","Impordil tasutud/tasumisele kuuluv käibemaks",
"VAT payable (computed)","Tasumisele kuuluv käibemaks (arvutuslik)",
"VAT payable on import (+)","Impordil tasumisele kuuluv käibemaks (+)",
"VAT-Exempt Sales","Käibemaksuvaba müük",
"Valid From","Kehtib alates",
"Valid From Date should be greather than Pricing Rule's Valid From Date.","Alguskuupäev peab olema hilisem kui hinnareegli alguskuupäev.",
"Valid From Date should be less than Valid To Date.","Alguskuupäev peab olema varasem kui lõppkuupäev.",
"Valid To","Kehtib kuni",
"Valid To Date should be greater than Valid From Date.","Lõppkuupäev peab olema hilisem kui alguskuupäev.",
"Valid To Date should be lesser than Pricing Rule's Valid To Date.","Lõppkuupäev peab olema varasem kui hinnareegli lõppkuupäev.",
Validate,Valideeri,
"Validation Error","Valideerimise viga",
"Validation OK","Valideerimine õnnestus",
"Validation failed to run","Valideerimine ebaõnnestus",
"Validation issues",Valideerimisprobleemid,
Validity,Kehtivus,
"Validity and Usage","Kehtivus ja kasutus",
Value,Väärtus,
"Value missing for ${0}","Väärtus puudub väljal ${0}",
"Value: ${0}","Väärtus: ${0}",
Version,Versioon,
View,Vaata,
"View Accounting Entries","Vaata raamatupidamise kirjeid",
"View Paid Invoices","Vaata tasutud arveid",
"View Purchases","Vaata oste",
"View Sales","Vaata müüki",
"View Stock Entries","Vaata laotehinguid",
"View Unpaid Invoices","Vaata tasumata arveid",
"View linked entries","Vaata seotud kirjeid",
We,K,
"Weight Enabled Barcode","Kaaluga vöötkood",
"Welcome to ${0}","Tere tulemast ${0}sse",
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.","Kui lubatud, eemaldab kõik vaikefiltrid kogu süsteemis, näidates kõiki saadaolevaid valikuid filtreeritute asemel.",
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.","Dokumentide linkimisel, kui vasteid ei leita ja filtreerimine on aktiivne, lubage filtrid keelata.",
"When off, entries are created as drafts so you can review and attach invoices before submitting.","Väljalülitamisel luuakse kirjed mustanditena, et saaksite arveid üle vaadata ja lisada enne esitamist.",
"Width (in cm)","Laius (cm)",
"Write Off",Mahakandmine,
"Write Off Account","Mahakandmise konto",
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings","Mahakandmise konto ${0} ei eksisteeri. Määrake mahakandmise konto üldistes seadetes",
"Write Off Account not set. Please set Write Off Account in General Settings","Mahakandmise konto ei ole määratud. Palun määrake see üldseadetes.",
"Write Off Entry","Mahakandmise kirje",
Year,Aasta,
"Year to Date","Aasta algusest",
Yearly,Iga-aastane,
Years,Aastad,
Yellow,Kollane,
Yes,Jah,
Zero,Null,
and,ja,
"check values and click on","kontrollige väärtusi ja klõpsake",
"e.g. FI12345678","n. EE12345678",
field,väli,
held,ootel,
"in Batch ${0}","partiis ${0}",
"item Group",kaubagrupp,
john@doe.com,,
"no need ${0} points to purchase this item","selle kauba ostmiseks ei ole vaja ${0} punkti",
only,ainult,
"to apply changes","muudatuste rakendamiseks",
