${0},,
"Tax Assets","Налоговые активы",
"Tax Detail","Детали налога",
"Tax ID","Налоговый ID",
"Tax Invoice Account","Счёт налоговых счетов",
"Tax Liabilities","Налоговые обязательства",
"Tax Payment Account","Счёт налоговых платежей",
"Tax Rate","Налоговая ставка",
"Tax Summary","Сводка по налогам",
"Tax Template","Налоговый шаблон",
"Tax Templates","Налоговые шаблоны",
"Tax and Totals","Налоги и итоги",
"Taxable Value","Налогооблагаемая сумма",
"Taxed Amount","Сумма с налогом",
Taxes,Налоги,
"Taxes and Charges","Налоги и сборы",
Teal,Бирюзовый,
"Telephone Expenses","Расходы на телефон",
"Telephone and Internet","Телефон и интернет",
Template,Шаблон,
"Template Builder","Конструктор шаблонов",
"Template Compilation Error","Ошибка компиляции шаблона",
"Template Name","Название шаблона",
"Template Type","Тип шаблона",
"Template file saved","Файл шаблона сохранён",
Temporary,Временный,
"Temporary Accounts","Временные счета",
"Temporary Opening","Временное открытие",
Ten,Десять,
Terms,Условия,
"Terms and Conditions",Условия,
Text,Текст,
Th,Чт,
"The Grand Total must be less than ${0} to apply this coupon.","Итоговая сумма должна быть меньше ${0} для применения купона.",
"The Grand Total must exceed ${0} to apply the coupon ${1}.","Итоговая сумма должна превышать ${0} для применения купона ${1}.",
"The following characters cannot be used ${0} in a Number Series name.","Следующие символы нельзя использовать ${0} в имени серии номеров.",
"The following items have insufficient quantity for Shipment: ${0}","Следующие товары имеют недостаточное количество для отгрузки: ${0}",
Theme,Тема,
Thirteen,Тринадцать,
Thirty,Тридцать,
"This Month","Этот месяц",
"This Quarter","Этот квартал",
"This Year","Этот год",
"This action is permanent","Это действие необратимо",
"This action is permanent and will cancel the following payment: ${0}","Это действие необратимо и отменит следующий платёж: ${0}",
"This action is permanent and will cancel the following payments: ${0}","Это действие необратимо и отменит следующие платежи: ${0}",
"This action is permanent and will delete associated ledger entries.","Это действие необратимо и удалит связанные записи главной книги.",
"This action is permanent.","Это действие необратимо.",
"This posts them to the ledger. Each can still be cancelled individually afterwards.","Это проведёт их в главную книгу. Каждую можно будет отменить по отдельности позже.",
Thousand,Тысяча,
Three,Три,
"Tier Name","Название уровня",
"Times New Roman",,
Title,Заголовок,
To,До,
"To Account","На счёт",
"To Account and From Account can't be the same: ${0}","Счёт назначения и исходный счёт не могут совпадать: ${0}",
"To Date","По дату",
"To Loc.","В место",
"To Year","По год",
"Toggle Edit Mode","Переключить режим редактирования",
"Toggle Key Hints","Переключить подсказки клавиш",
"Toggle Linked Entries widget, not available in Quick Edit view.","Переключить виджет связанных записей (недоступно в режиме быстрого редактирования)",
"Toggle between Grid and List view","Переключить между видом сетки и списком",
"Toggle between form and full width","Переключить между формой и полной шириной",
"Toggle sidebar","Переключить боковую панель",
"Toggle the Create filter","Переключить фильтр создания",
"Toggle the Docs filter","Переключить фильтр документов",
"Toggle the List filter","Переключить фильтр списка",
"Toggle the Page filter","Переключить фильтр страниц",
"Toggle the Report filter","Переключить фильтр отчётов",
"Top Expenses","Основные расходы",
Total,Итого,
"Total Amount","Общая сумма",
"Total Asset (Debit)","Всего активов (Дебет)",
"Total Debit: ${0} must be equal to Total Credit: ${1}","Дебет итого: ${0} должен равняться кредиту итого: ${1}",
"Total Discount","Общая скидка",
"Total Equity (Credit)","Всего капитала (Кредит)",
"Total Expense (Debit)","Всего расходов (Дебет)",
"Total Income (Credit)","Всего доходов (Кредит)",
"Total Liability (Credit)","Всего обязательств (Кредит)",
"Total Profit","Общая прибыль",
"Total Quantity","Общее количество",
"Total Spending","Общие расходы",
"Total output VAT (computed)","Итого исходящий НДС (расчётный)",
"Track Inventory","Вести учёт запасов",
"Trade Payables","Кредиторская задолженность",
"Trade Receivables","Дебиторская задолженность покупателей",
Transfer,Перевод,
"Transfer No","Номер перемещения",
"Transfer Quantity","Количество переноса",
"Transfer Type","Тип перевода",
"Transfer Unit","Единица переноса",
"Transfer Unit ${0} is not applicable for Item ${1}","Единица переноса ${0} неприменима для товара ${1}",
"Transfer will cause future entries to have negative stock.","Перемещение приведёт к отрицательному остатку в будущих записях.",
"Travel Expenses","Командировочные расходы",
"Trial Balance","Оборотно-сальдовая ведомость",
Tu,Вт,
Twelve,Двенадцать,
Twenty,Двадцать,
Two,Два,
Type,Тип,
"Type to search...","Введите для поиска...",
UOM,"Ед. изм.",
"UOM Conversion Item","Позиция конвертации единиц",
"UOM Conversions","Конвертации единиц",
"Unable to add an item to the return invoice.","Не удалось добавить позицию к возвратному счёту.",
Unit,Единица,
"Unit Type","Тип единицы",
Unpaid,"Не оплачено",
"Unpaid ${0}","Не оплачено ${0}",
Unregistered,Незарегистрированный,
"Unsecured Loans","Необеспеченные займы",
"Until Date","По дату",
"Use Full Width","Использовать полную ширину",
"Use List Filters","Использовать фильтры списка",
Used,Использовано,
"User Remark","Примечание пользователя",
"Utility Expenses","Коммунальные расходы",
VAT,НДС,
"VAT Code","Код НДС",
"VAT Exempt","Освобождён от НДС",
"VAT Number","Номер НДС",
"VAT Status","Статус НДС",
"VAT on 100% business-use car + related","НДС на авто 100% бизнес-использования + сопутствующее",
"VAT on acquisition of fixed assets","НДС на приобретение основных средств",
"VAT on partial-business car + related","НДС на авто с частичным бизнес-использованием + сопутствующее",
"VAT paid/payable on import","НДС уплаченный/к уплате при импорте",
"VAT payable (computed)","НДС к уплате (расчётный)",
"VAT payable on import (+)","НДС к уплате при импорте (+)",
"VAT-Exempt Sales","Продажи, освобождённые от НДС",
"Valid From","Действует с",
"Valid From Date should be greather than Pricing Rule's Valid From Date.","Дата начала должна быть позже даты начала правила ценообразования.",
"Valid From Date should be less than Valid To Date.","Дата начала должна быть раньше даты окончания.",
"Valid To","Действует до",
"Valid To Date should be greater than Valid From Date.","Дата окончания должна быть позже даты начала.",
"Valid To Date should be lesser than Pricing Rule's Valid To Date.","Дата окончания должна быть раньше даты окончания правила ценообразования.",
Validate,Проверить,
"Validation Error","Ошибка проверки",
"Validation OK","Проверка прошла успешно",
"Validation failed to run","Не удалось выполнить проверку",
"Validation issues","Проблемы с проверкой",
Validity,"Срок действия",
"Validity and Usage","Срок действия и использование",
Value,Значение,
"Value missing for ${0}","Значение не указано для ${0}",
"Value: ${0}","Значение: ${0}",
Version,Версия,
View,Просмотр,
"View Accounting Entries","Просмотр бухгалтерских записей",
"View Paid Invoices","Просмотр оплаченных счетов",
"View Purchases","Просмотр закупок",
"View Sales","Просмотр продаж",
"View Stock Entries","Просмотр складских записей",
"View Unpaid Invoices","Просмотр неоплаченных счетов",
"View linked entries","Просмотр связанных записей",
We,Ср,
"Weight Enabled Barcode","Штрихкод с весом",
"Welcome to ${0}","Добро пожаловать в ${0}",
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.","При включении удаляет все фильтры по умолчанию, показывая все доступные варианты вместо отфильтрованных.",
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.","При связывании документов, если совпадений не найдено и фильтры активны, разрешить их отключить.",
"When off, entries are created as drafts so you can review and attach invoices before submitting.","При выключении записи создаются как черновики, чтобы вы могли просмотреть и прикрепить счета перед проведением.",
"Width (in cm)","Ширина (в см)",
"Write Off",Списание,
"Write Off Account","Счёт списания",
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings","Счёт списания ${0} не существует. Задайте счёт списания в общих настройках",
"Write Off Account not set. Please set Write Off Account in General Settings","Счёт списания не задан. Задайте счёт списания в общих настройках.",
"Write Off Entry","Запись списания",
Year,Год,
"Year to Date","С начала года",
Yearly,Ежегодный,
Years,Годы,
Yellow,Жёлтый,
Yes,Да,
Zero,Ноль,
and,и,
"check values and click on","проверьте значения и нажмите",
"e.g. FI12345678",напр. ЕЕ12345678,
field,поле,
held,отложено,
"in Batch ${0}","в партии ${0}",
"item Group","группа товаров",
john@doe.com,,
"no need ${0} points to purchase this item","не нужно ${0} баллов для покупки этого товара",
only,только,
"to apply changes","чтобы применить изменения",
